% Model,RG58-RLGC.mph,,,,,
% Version,COMSOL 6.3.0.290,,,,,
% Date,"Sep 3 2026, 20:13",,,,,
% Table,浼犺緭绾垮弬鏁?(tlp1) 1 - ,,,,,
% freq (Hz),单位长度串联电阻(Ohm/m),单位长度串联电感(H/m),单位长度并联电导(S/m),单位长度并联电容(F/m),特性阻抗（Ohm）,传播常数 (1/m)
107020000,1.233512413,2.39E-07,5.29E-14,1.05E-10,47.63591560855553-0.1826128349673945i,0.01294729404357832+3.3773979052954917i
107040000,1.23362737,2.39E-07,5.29E-14,1.05E-10,47.63589862734677-0.1825957950551689i,0.012948505286613461+3.3780278724508386i
107060000,1.233742318,2.39E-07,5.29E-14,1.05E-10,47.63588165091466-0.18257875997363995i,0.012949716420719752+3.3786578394949838i
107080000,1.233857254,2.39E-07,5.29E-14,1.05E-10,47.635864679265836-0.18256172964817166i,0.012950927440794471+3.379287806428568i
107100000,1.23397218,2.39E-07,5.29E-14,1.05E-10,47.63584771238497-0.1825447041406786i,0.012952138351419836+3.3799177732507277i
107120000,1.234087096,2.39E-07,5.29E-14,1.05E-10,47.63583075027685-0.1825276834298824i,0.012953349151277192+3.380547739961965i
107140000,1.234202,2.39E-07,5.29E-14,1.05E-10,47.63581379293842-0.18251066746749303i,0.0129545598371296+3.381177706562251i
107160000,1.234316895,2.39E-07,5.29E-14,1.05E-10,47.63579684037776-0.18249365631586534i,0.012955770413592643+3.38180767305237i
107180000,1.234431778,2.39E-07,5.29E-14,1.05E-10,47.63577989257236-0.18247664992287338i,0.012956980877156136+3.382437639430877i
107200000,1.234546651,2.39E-07,5.29E-14,1.05E-10,47.63576294953171-0.18245964833103606i,0.012958191231029157+3.3830676056986997i
107220000,1.234661514,2.39E-07,5.29E-14,1.05E-10,47.63574601125375-0.18244265148746447i,0.012959401471645392+3.383697571855802i
107240000,1.234776366,2.39E-07,5.29E-14,1.05E-10,47.63572907773235-0.18242565945507985i,0.012960611603664119+3.3843275379019944i
107260000,1.234891207,2.39E-07,5.29E-14,1.05E-10,47.635712148973994-0.1824086721572998i,0.012961821621834704+3.384957503837932i
107280000,1.235006038,2.39E-07,5.29E-14,1.05E-10,47.63569522496176-0.18239168965798375i,0.012963031530883844+3.3855874696625596i
107300000,1.235120859,2.39E-07,5.29E-14,1.05E-10,47.63567830570402-0.18237471192725577i,0.012964241328878585+3.3862174353766816i
107320000,1.235235668,2.39E-07,5.29E-14,1.05E-10,47.635661391195605-0.1823577389321151i,0.01296545101366221+3.386847400980129i
107340000,1.235350468,2.39E-07,5.29E-14,1.05E-10,47.635644481435556-0.1823407707322651i,0.012966660589668414+3.387477366472978i
107360000,1.235465256,2.39E-07,5.29E-14,1.05E-10,47.63562757642208-0.18232380725826566i,0.012967870052149135+3.3881073318553607i
107380000,1.235580035,2.39E-07,5.29E-14,1.05E-10,47.63561067615314-0.1823068485827854i,0.012969079406461567+3.3887372971272702i
107400000,1.235694802,2.39E-07,5.29E-14,1.05E-10,47.63559378062716-0.1822898946227714i,0.012970288646887124+3.3893672622887983i
107420000,1.23580956,2.39E-07,5.29E-14,1.05E-10,47.63557688983479-0.1822729454577258i,0.012971497779271124+3.3899972273394847i
107440000,1.235924306,2.39E-07,5.29E-14,1.05E-10,47.635560003776504-0.18225600103865608i,0.012972706800316766+3.3906271922795077i
107460000,1.236039042,2.39E-07,5.29E-14,1.05E-10,47.63554312245265-0.18223906133585113i,0.012973915708097652+3.391257157109116i
107480000,1.236153768,2.39E-07,5.29E-14,1.05E-10,47.63552624586535-0.18222212641964758i,0.012975124507809497+3.3918871218286273i
107500000,1.236268483,2.39E-07,5.29E-14,1.05E-10,47.635509374007064-0.18220519621125486i,0.012976333194031275+3.392517086437705i
107520000,1.236383188,2.39E-07,5.29E-14,1.05E-10,47.63549250687731-0.18218827077689453i,0.012977541771667265+3.3931470509365234i
107540000,1.236497881,2.39E-07,5.29E-14,1.05E-10,47.635475644479286-0.18217135005831678i,0.012978750236757111+3.3937770153254614i
107560000,1.236612565,2.39E-07,5.29E-14,1.05E-10,47.63545878679735-0.182154434102069i,0.01297995859280519+3.3944069796036107i
107580000,1.236727238,2.39E-07,5.29E-14,1.05E-10,47.63544193383474-0.18213752288528215i,0.012981166838370906+3.395036943771388i
107600000,1.236841901,2.39E-07,5.29E-14,1.05E-10,47.63542508559554-0.18212061637603252i,0.012982374971366924+3.39566690782926i
107620000,1.236956553,2.39E-07,5.29E-14,1.05E-10,47.63540824206798-0.18210371462429975i,0.012983582995543958+3.3962968717766095i
107640000,1.237071194,2.39E-07,5.29E-14,1.05E-10,47.635391403257074-0.18208681756965397i,0.01298479090678163+3.3969268356139426i
107660000,1.237185825,2.39E-07,5.29E-14,1.05E-10,47.63537456916209-0.18206992528362803i,0.012985998710368795+3.3975567993414217i
107680000,1.237300446,2.39E-07,5.29E-14,1.05E-10,47.6353577397852-0.18205303768040862i,0.01298720640037313+3.3981867629593467i
107700000,1.237415056,2.39E-07,5.29E-14,1.05E-10,47.63534091509802-0.18203615483897864i,0.012988413982616543+3.398816726465954i
107720000,1.237529655,2.39E-07,5.29E-14,1.05E-10,47.63532409512651-0.18201927668755175i,0.01298962145216505+3.3994466898632005i
107740000,1.237644245,2.39E-07,5.29E-14,1.05E-10,47.63530727985211-0.18200240327863812i,0.012990828812953301+3.400076653150001i
107760000,1.237758823,2.39E-07,5.29E-14,1.05E-10,47.635290469283234-0.18198553459796715i,0.01299203606415105+3.400706616327152i
107780000,1.237873391,2.39E-07,5.29E-14,1.05E-10,47.63527366341722-0.18196867059227353i,0.012993243202142745+3.401336579394605i
107800000,1.237987949,2.39E-07,5.29E-14,1.05E-10,47.635256862243615-0.18195181133207752i,0.012994450232150647+3.4019665423518255i
107820000,1.238102496,2.39E-07,5.29E-14,1.05E-10,47.635240065763945-0.18193495675136143i,0.01299565714964769+3.4025965051990994i
107840000,1.238217033,2.39E-07,5.29E-14,1.05E-10,47.635223273987-0.18191810691074795i,0.012996863959151029+3.4032264679372535i
107860000,1.238331559,2.39E-07,5.29E-14,1.05E-10,47.63520648689549-0.18190126174534857i,0.012998070656212356+3.403856430565238i
107880000,1.238446075,2.39E-07,5.29E-14,1.05E-10,47.63518970448946-0.18188442131474772i,0.012999277245276037+3.4044863930832516i
107900000,1.23856058,2.39E-07,5.29E-14,1.05E-10,47.635172926771865-0.1818675855777525i,0.013000483723585627+3.405116355491675i
107920000,1.238675075,2.39E-07,5.29E-14,1.05E-10,47.63515615373577-0.1818507545208166i,0.01300169009035914+3.4057463177901934i
107940000,1.23878956,2.39E-07,5.29E-14,1.05E-10,47.63513938538227-0.18183392818780422i,0.013002896348919381+3.406376279979081i
107960000,1.238904034,2.39E-07,5.29E-14,1.05E-10,47.635122621707595-0.1818171065165427i,0.013004102495007323+3.4070062420582476i
107980000,1.239018497,2.39E-07,5.29E-14,1.05E-10,47.635105862708485-0.1818002895744331i,0.013005308533629906+3.4076362040276544i
108000000,1.23913295,2.39E-07,5.29E-14,1.05E-10,47.635089108396876-0.1817834772864004i,0.013006514459603604+3.4082661658883575i
108020000,1.239247393,2.39E-07,5.29E-14,1.05E-10,47.63507235874393-0.18176666971675096i,0.013007720277715233+3.4088961276384473i
108040000,1.239361826,2.39E-07,5.29E-14,1.05E-10,47.635055613773396-0.18174986683611238i,0.013008925986050022+3.4095260892798183i
108060000,1.239476247,2.39E-07,5.29E-14,1.05E-10,47.63503887346605-0.18173306861290897i,0.013010131582533965+3.410156050811302i
108080000,1.239590659,2.39E-07,5.29E-14,1.05E-10,47.635022137823626-0.18171627509277946i,0.013011337070619921+3.410786012233178i
108100000,1.239705059,2.39E-07,5.29E-14,1.05E-10,47.63500540684868-0.18169948622261517i,0.01301254244669142+3.4114159735458167i
108120000,1.23981945,2.39E-07,5.29E-14,1.05E-10,47.63498868053615-0.18168270206833143i,0.013013747715654854+3.4120459347490653i
108140000,1.23993383,2.39E-07,5.29E-14,1.05E-10,47.63497195888048-0.18166592255840883i,0.01301495287257382+3.4126758958427015i
108160000,1.2400482,2.39E-07,5.29E-14,1.05E-10,47.634955241892875-0.18164914774565355i,0.013016157921416768+3.4133058568277077i
108180000,1.240162559,2.39E-07,5.29E-14,1.05E-10,47.63493852954785-0.18163237758193623i,0.013017362858921026+3.4139358177024413i
108200000,1.240276908,2.39E-07,5.29E-14,1.05E-10,47.6349218218651-0.1816156121107104i,0.013018567688386226+3.414565778468499i
108220000,1.240391247,2.39E-07,5.29E-14,1.05E-10,47.63490511882927-0.18159885130501469i,0.01301977240806598+3.4151957391249876i
108240000,1.240505574,2.39E-07,5.29E-14,1.05E-10,47.634888420448966-0.1815820951368296i,0.013020977016136357+3.4158256996726672i
108260000,1.240619892,2.39E-07,5.29E-14,1.05E-10,47.63487172671471-0.18156534365818094i,0.013022181516513163+3.4164556601110694i
108280000,1.240734199,2.39E-07,5.29E-14,1.05E-10,47.63485503762496-0.181548596813707i,0.013023385905411428+3.4170856204402655i
108300000,1.240848496,2.39E-07,5.29E-14,1.05E-10,47.6348383531717-0.18153185465750052i,0.013024590186896395+3.4177155806598596i
108320000,1.240962783,2.39E-07,5.29E-14,1.05E-10,47.634821673366886-0.18151511713226534i,0.013025794357042795+3.418345540770899i
108340000,1.241077059,2.39E-07,5.29E-14,1.05E-10,47.63480499820023-0.18149838428094556i,0.01302699841911706+3.4189755007728473i
108360000,1.241191324,2.39E-07,5.29E-14,1.05E-10,47.63478832767024-0.18148165608666356i,0.0130282023720933+3.4196054606657595i
108380000,1.24130558,2.39E-07,5.29E-14,1.05E-10,47.634771661773335-0.1814649325103201i,0.013029406213349162+3.420235420449544i
108400000,1.241419825,2.39E-07,5.29E-14,1.05E-10,47.63475500050653-0.18144821361076213i,0.013030609947294425+3.4208653801242073i
108420000,1.241534059,2.39E-07,5.29E-14,1.05E-10,47.6347383438779-0.18143149933029554i,0.013031813569970985+3.4214953396905203i
108440000,1.241648283,2.39E-07,5.29E-14,1.05E-10,47.63472169186924-0.18141478972076916i,0.013033017085287138+3.422125299147317i
108460000,1.241762497,2.39E-07,5.29E-14,1.05E-10,47.63470504448988-0.18139808471847638i,0.013034220488851018+3.4227552584954593i
108480000,1.2418767,2.39E-07,5.29E-14,1.05E-10,47.63468840173131-0.18138138438712229i,0.013035423785424199+3.4233852177345563i
108500000,1.241990893,2.39E-07,5.29E-14,1.05E-10,47.634671763595406-0.1813646886930452i,0.013036626972772598+3.4240151768648874i
108520000,1.242105076,2.39E-07,5.29E-14,1.05E-10,47.63465513007823-0.18134799760474954i,0.013037830048816292+3.4246451358863803i
108540000,1.242219248,2.39E-07,5.29E-14,1.05E-10,47.634638501183474-0.18133131118024456i,0.01303903301790961+3.4252750947994732i
108560000,1.24233341,2.39E-07,5.29E-14,1.05E-10,47.63462187690045-0.181314629351471i,0.013040235875343104+3.4259050536035893i
108580000,1.242447562,2.39E-07,5.29E-14,1.05E-10,47.63460525723184-0.18129795218387812i,0.013041438626007405+3.426535012299088i
108600000,1.242561703,2.39E-07,5.29E-14,1.05E-10,47.634588642171266-0.1812812796123233i,0.013042641265401035+3.42716497088571i
108620000,1.242675834,2.39E-07,5.29E-14,1.05E-10,47.634572031722286-0.18126461169245892i,0.013043843797711372+3.427794929363871i
108640000,1.242789954,2.39E-07,5.29E-14,1.05E-10,47.63455542588005-0.18124794836444638i,0.013045046218816653+3.428424887733447i
108660000,1.242904064,2.39E-07,5.29E-14,1.05E-10,47.63453882463887-0.1812312896891923i,0.013046248533283756+3.429054845994173i
108680000,1.243018164,2.39E-07,5.29E-14,1.05E-10,47.63452222800864-0.1812146356294205i,0.01304745073861375+3.4296848041469525i
108700000,1.243132254,2.39E-07,5.29E-14,1.05E-10,47.634505635974875-0.18119798616318464i,0.013048652833409688+3.430314762190926i
108720000,1.243246333,2.39E-07,5.29E-14,1.05E-10,47.63448904853308-0.18118134132666155i,0.013049854820459944+3.4309447201259773i
108740000,1.243360402,2.39E-07,5.29E-14,1.05E-10,47.63447246569317-0.18116470107446284i,0.013051056696678671+3.4315746779529754i
108760000,1.24347446,2.39E-07,5.29E-14,1.05E-10,47.63445588745098-0.18114806546410905i,0.013052258466392616+3.432204635671802i
108780000,1.243588508,2.39E-07,5.29E-14,1.05E-10,47.63443931379449-0.1811314344346954i,0.0130534601253972+3.4328345932817927i
108800000,1.243702546,2.39E-07,5.29E-14,1.05E-10,47.63442274473278-0.18111480803203495i,0.013054661677176593+3.433464550783763i
108820000,1.243816574,2.39E-07,5.29E-14,1.05E-10,47.63440618025365-0.18109818623596247i,0.013055863120461033+3.4340945081770387i
108840000,1.243930591,2.39E-07,5.29E-14,1.05E-10,47.634389620363926-0.18108156900898859i,0.0130570644527303+3.434724465462261i
108860000,1.244044598,2.39E-07,5.29E-14,1.05E-10,47.63437306505517-0.18106495641594897i,0.013058265678842119+3.435354422639055i
108880000,1.244158594,2.39E-07,5.29E-14,1.05E-10,47.63435651433193-0.18104834838459247i,0.013059466793768832+3.435984379707882i
108900000,1.24427258,2.39E-07,5.29E-14,1.05E-10,47.63433996818237-0.18103174497966049i,0.013060667802362712+3.436614336668104i
108920000,1.244386556,2.39E-07,5.29E-14,1.05E-10,47.63432342661157-0.181015146133762i,0.01306186869994466+3.4372442935202385i
108940000,1.244500522,2.39E-07,5.29E-14,1.05E-10,47.634306889616795-0.18099855190879283i,0.013063069491163162+3.4378742502642905i
108960000,1.244614477,2.39E-07,5.29E-14,1.05E-10,47.63429035719609-0.180981962275983i,0.013064270174125097+3.438504206900298i
108980000,1.244728422,2.39E-07,5.29E-14,1.05E-10,47.63427382934836-0.1809653771904292i,0.013065470745771047+3.4391341634283665i
109000000,1.244842357,2.39E-07,5.29E-14,1.05E-10,47.63425730606154-0.1809487967280294i,0.013066671211762504+3.439764119847804i
109020000,1.244956281,2.39E-07,5.29E-14,1.05E-10,47.63424078734793-0.18093222081156565i,0.013067871566706165+3.4403940761596847i
109040000,1.245070196,2.39E-07,5.29E-14,1.05E-10,47.63422427320154-0.18091564950338984i,0.013069071815286873+3.4410240323637384i
109060000,1.245184099,2.39E-07,5.29E-14,1.05E-10,47.6342077636121-0.18089908274796135i,0.01307027195367491+3.4416539884594113i
109080000,1.245297993,2.39E-07,5.29E-14,1.05E-10,47.63419125858442-0.18088252059465262i,0.013071471985619207+3.4422839444472473i
109100000,1.245411876,2.39E-07,5.29E-14,1.05E-10,47.63417475811222-0.18086596298265692i,0.01307267190690775+3.442913900326986i
109120000,1.245525749,2.39E-07,5.29E-14,1.05E-10,47.63415826220974-0.18084940997644466i,0.013073871722381508+3.4435438560997844i
109140000,1.245639612,2.39E-07,5.29E-14,1.05E-10,47.63414177084493-0.18083286153310402i,0.013075071429121005+3.4441738117635547i
109160000,1.245753464,2.39E-07,5.29E-14,1.05E-10,47.6341252840392-0.1808163176332041i,0.013076271025902364+3.444803767320009i
109180000,1.245867307,2.39E-07,5.29E-14,1.05E-10,47.6341088017862-0.18079977832614597i,0.013077470516479422+3.4454337227688727i
109200000,1.245981139,2.39E-07,5.29E-14,1.05E-10,47.63409232407171-0.18078324354645084i,0.013078669896297716+3.4460636781092946i
109220000,1.24609496,2.39E-07,5.29E-14,1.05E-10,47.63407585091558-0.1807667133657584i,0.013079869170720852+3.4466936333428837i
109240000,1.246208772,2.39E-07,5.29E-14,1.05E-10,47.634059382292385-0.18075018773230692i,0.013081068336185702+3.447323588468009i
109260000,1.246322573,2.39E-07,5.29E-14,1.05E-10,47.63404291821556-0.18073366663942428i,0.013082267392389947+3.4479535434857937i
109280000,1.246436364,2.39E-07,5.29E-14,1.05E-10,47.63402645868115-0.18071715012431377i,0.013083466342207544+3.448583498396143i
109300000,1.246550144,2.39E-07,5.29E-14,1.05E-10,47.63401000368332-0.18070063812855963i,0.013084665181590462+3.449213453198798i
109320000,1.246663915,2.39E-07,5.29E-14,1.05E-10,47.63399355321385-0.1806841307228602i,0.013085863915838757+3.4498434078933835i
109340000,1.246777675,2.39E-07,5.29E-14,1.05E-10,47.63397710728661-0.18066762782769502i,0.013087062539374545+3.450473362481062i
109360000,1.246891425,2.39E-07,5.29E-14,1.05E-10,47.633960665890974-0.18065112950246648i,0.013088261056680912+3.451103316961258i
109380000,1.247005164,2.39E-07,5.29E-14,1.05E-10,47.63394422901408-0.18063463569972354i,0.013089459464500807+3.451733271333163i
109400000,1.247118894,2.39E-07,5.29E-14,1.05E-10,47.63392779667576-0.18061814646518176i,0.013090657766327621+3.452363225598469i
109420000,1.247232613,2.39E-07,5.29E-14,1.05E-10,47.633911368853916-0.18060166177363132i,0.013091855960515238+3.452993179755695i
109440000,1.247346322,2.39E-07,5.29E-14,1.05E-10,47.63389494555882-0.1805851815904734i,0.013093054044735855+3.4536231338058045i
109460000,1.24746002,2.39E-07,5.29E-14,1.05E-10,47.633878526788045-0.1805687059693634i,0.013094252023059586+3.454253087748797i
109480000,1.247573709,2.39E-07,5.29E-14,1.05E-10,47.63386211253078-0.1805522348499949i,0.013095449891293649+3.454883041584045i
109500000,1.247687387,2.39E-07,5.29E-14,1.05E-10,47.63384570279423-0.18053576829554344i,0.013096647654200086+3.4555129953122856i
109520000,1.247801055,2.39E-07,5.29E-14,1.05E-10,47.633829297570465-0.18051930624589205i,0.013097845307598319+3.4561429489330857i
109540000,1.247914713,2.39E-07,5.29E-14,1.05E-10,47.633812896861606-0.18050284874764666i,0.013099042855049746+3.4567729024468155i
109560000,1.24802836,2.39E-07,5.29E-14,1.05E-10,47.63379650065776-0.1804863957497657i,0.013100240293030389+3.457402855852898i
109580000,1.248141998,2.39E-07,5.29E-14,1.05E-10,47.63378010896895-0.1804699472905112i,0.013101437624496831+3.4580328091522468i
109600000,1.248255625,2.39E-07,5.29E-14,1.05E-10,47.63376372178262-0.18045350336694913i,0.013102634849416579+3.4586627623441615i
109620000,1.248369242,2.39E-07,5.29E-14,1.05E-10,47.63374733909937-0.1804370639277519i,0.013103831964242295+3.459292715428848i
109640000,1.248482849,2.39E-07,5.29E-14,1.05E-10,47.633730960923735-0.18042062903796502i,0.013105028973876918+3.459922668406824i
109660000,1.248596445,2.39E-07,5.29E-14,1.05E-10,47.6337145872464-0.18040419862630414i,0.013106225873322412+3.4605526212775586i
109680000,1.248710031,2.39E-07,5.29E-14,1.05E-10,47.63369821806701-0.1803877727662004i,0.013107422668092488+3.461182574041209i
109700000,1.248823608,2.39E-07,5.29E-14,1.05E-10,47.63368185338438-0.18037135141112776i,0.01310861935498696+3.4618125266979254i
109720000,1.248937174,2.39E-07,5.29E-14,1.05E-10,47.633665493190136-0.1803549345399687i,0.013109815932649635+3.46244247924721i
109740000,1.249050729,2.39E-07,5.29E-14,1.05E-10,47.63364913749742-0.1803385222022132i,0.013111012404856922+3.463072431690231i
109760000,1.249164275,2.39E-07,5.29E-14,1.05E-10,47.63363278629221-0.18032211433796497i,0.013112208767433544+3.4637023840261256i
109780000,1.24927781,2.39E-07,5.29E-14,1.05E-10,47.633616439576834-0.18030571100707354i,0.01311340502491022+3.464332336255275i
109800000,1.249391335,2.39E-07,5.29E-14,1.05E-10,47.63360009733831-0.18028931214959454i,0.013114601173106628+3.4649622883768965i
109820000,1.24950485,2.39E-07,5.29E-14,1.05E-10,47.633583759595574-0.18027291781709717i,0.013115797215952426+3.4655922403925232i
109840000,1.249618355,2.39E-07,5.29E-14,1.05E-10,47.63356742632179-0.18025652795590721i,0.013116993149721864+3.466222192300429i
109860000,1.24973185,2.39E-07,5.29E-14,1.05E-10,47.63355109753968-0.18024014261707869i,0.013118188978308293+3.4668521441023947i
109880000,1.249845334,2.39E-07,5.29E-14,1.05E-10,47.63353477323225-0.18022376176742091i,0.013119384699475488+3.467482095797397i
109900000,1.249958809,2.39E-07,5.29E-14,1.05E-10,47.633518453396796-0.1802073853853026i,0.013120580311826913+3.468112047385408i
109920000,1.250072273,2.39E-07,5.29E-14,1.05E-10,47.633502138042516-0.18019101351108438i,0.013121775818479306+3.4687419988672787i
109940000,1.250185727,2.39E-07,5.29E-14,1.05E-10,47.63348582715162-0.18017464609747677i,0.013122971216167385+3.4693719502418543i
109960000,1.250299171,2.39E-07,5.29E-14,1.05E-10,47.63346952073351-0.18015828320006663i,0.01312416650911804+3.470001901510049i
